type,id,ntags,tagkey,tagvalue,nodes
way,443692128,1,['natural'],['tree_row'],"[4742765007,4742765008]"
way,443692407,1,['highway'],['footway'],"[5449447761,4742765015,4742764998,4742765016,4412522075]"
way,443692467,2,"['amenity', 'name']","['college', 'National Science Complex']","[4412522708,4412522709,5464286881,4412522710,5464780909,5464367896,5464780911,5464780910,5464780912,5464286877,5464780913,5464780915,5464780914,5319934635,4412522712,4412522713,4412522714,5464821474,5464821473,5464367895,4412522716,5464367901,5464367900,4416968881,5464367902,5464367905,4416968882,5464367903,4412522717,4412522708]"
way,443692977,2,"['highway', 'surface']","['footway', 'paved']","[4742764999,1649990510]"
way,444099882,1,['highway'],['footway'],"[1903908434,4415994516]"
way,444209851,1,['amenity'],['bicycle_parking'],"[4416968990,4416968886,4416968888,4416968989,4416968990]"
way,447348767,1,['building'],['yes'],"[4445077118,4445077120,4445077122,4445077124,4445077118]"
way,470474124,2,"['building', 'name']","['yes', 'UPA Bldg M']","[4646552465,4646552466,4646552467,4646552468,4646552465]"
way,470474125,1,['building'],['yes'],"[4646552469,4646552470,4646552471,4646552472,4646552469]"
way,472457789,2,"['leisure', 'name']","['park', 'Science Complex Park']","[4666613901,4666613900,4666613899,4666613898,4666613897,5464780916,4666613896,4666613895,5464780917,5464780918,4666613894,4666613893,4666613892,4666613891,4666613890,5464821471,4666613181,4666613183,4666613889,4666613182,5464821470,4666613188,4666613187,4666613186,4666613185,4666613184,4666613901]"
way,481337805,1,['highway'],['footway'],"[4742764998,273729980]"
way,481337806,3,"['highway', 'name', 'postal_code']","['unclassified', 'Emilio Jacinto Street', '1101']","[30763155,6125393007,259135460,1422883755,2672531554,130023532,17216442]"
way,481337807,2,"['highway', 'name']","['service', 'E. De los Santos']","[30763200,30764668,1421873929]"
way,481337809,3,"['highway', 'name', 'oneway']","['secondary', 'Carlos P. Garcia', 'yes']","[30763224,5464367904,5464823258,321699458]"
way,481337810,10,"['bus:lanes', 'cycleway:lane', 'cycleway:left', 'highway', 'lanes', 'lcn', 'maxspeed', 'name', 'oneway', 'sidewalk']","['no|yes|designated', 'advisory', 'lane', 'tertiary', '2', 'yes', '50', 'M. Roxas Avenue', 'yes', 'both']","[29025439,5352103857,5446811408,29025461,5446811946,5446811945,5446811374,5446811944,5446811940,5446811943,5446811939,5446811942,5446811938,5446811375]"
way,481337811,10,"['bus:lanes', 'cycleway:lane', 'cycleway:left', 'highway', 'lanes', 'lcn', 'maxspeed', 'name', 'oneway', 'sidewalk']","['no|yes|designated', 'advisory', 'lane', 'tertiary', '2', 'yes', '50', 'Osmeña Avenue', 'yes', 'both']","[2947151050,5941661255,5352103858,17216409]"
way,481337812,7,"['cycleway:lane', 'cycleway:right', 'foot', 'highway', 'lanes', 'name', 'surface']","['advisory', 'lane', 'yes', 'unclassified', '2', 'A. Roces', 'asphalt']","[30763118,2947206145,4412520601,3419025396,2672507941,26082617,7131223624,2672504747,5446856676,675446694,17216429]"
way,481337813,10,"['bus:lanes', 'cycleway:lane', 'cycleway:left', 'highway', 'lanes', 'lcn', 'maxspeed', 'name', 'oneway', 'sidewalk']","['no|yes|designated', 'advisory', 'lane', 'tertiary', '2', 'yes', '50', 'Osmeña Avenue', 'yes', 'both']","[17216414,321704498,2947150906,321704509,30763142,5319831146,17216435,1422671929,6342185507,5319831141,30763120,321703855,4412524985,3419025394,26082617]"
way,483853726,1,['highway'],['service'],"[1402989981,4766005648,4766005649,4766005650,4766005654,4766005651,4766005652,5205445971,4766005653]"
way,483853727,1,['highway'],['service'],"[4766005654,4766005655,4766005657,4766005658]"
way,483853728,1,['amenity'],['parking'],"[4766005659,4766005660,4766005661,4766005662,4766005659]"
way,483853729,0,,,"[4766005653,1402989981]"
way,499040272,1,['amenity'],['parking'],"[5464286875,5464286873,5464286874,4903638257,5464286871,5464286870,4903638250,5464286872,4903638263,5464286875]"
way,499040273,1,['amenity'],['parking'],"[5464286868,5464286867,4903638264,5464286869,5464286868]"
way,499040274,0,,,"[4903638308,4903638309,4903638307,4903638306,4903638308]"
way,499040275,1,['amenity'],['parking'],"[4903638274,4903638266,4903638267,5464155048,5464155051,5464155046,5464155049,4903638270,5464155047,4903638273,4903638274]"
way,499040277,3,"['building', 'building:levels', 'name']","['yes', '3', 'Philippine Genome Center']","[4903638298,4903638296,4903638295,4903638294,4903638293,4903638292,4903638291,4903638297,4903638299,4903638300,4903638298]"
way,499040278,3,"['building', 'building:levels', 'name']","['yes', '4', 'School of Statistics']","[5465145485,4903638277,4903638276,4903638275,4903638280,4903638279,4903638286,5465145486,4903638288,4903638289,5344995255,5317951166,5317951165,5317951164,5317951163,5465145485]"
way,499040281,1,['building'],['yes'],"[4903638245,4903638242,4903638244,4903638246,4903638245]"
way,499040282,1,['highway'],['footway'],"[1903908459,4903638247,4903638243,5464823266]"
way,499040283,2,"['highway', 'service']","['service', 'driveway']","[4903638318,4903638311,4903638312,4903638315,4903638316,4903638317,4903638313]"
way,499040285,2,"['highway', 'service']","['service', 'driveway']","[321700658,4903638310,4903638304,4903638302,4903638301,4903638303,321700656]"
way,509617255,1,['natural'],['wood'],"[4988154656,4988154657,4988154662,4988154663,4988154664,4988154665,4988154666,4988154667,4988154668,4988154669,4988154670,4988154656]"
way,509618271,2,"['highway', 'surface']","['footway', 'paved']","[1541787763,4988160115,4988160116,4988160117,4988160119,4988189482,4988160120,4988189481,4988160621]"
way,509622981,2,"['amenity', 'name']","['parking', 'DCS Parking']","[4988189474,4988189475,4988189476,4988189477,4988189478,4988189479,4988189474]"
way,509623225,3,"['highway', 'service', 'surface']","['service', 'parking_aisle', 'paved']","[4988186713,4988186714,4988186715,6463657602,4988186716,4988186718,4988186720,4988192823,6463656368,4988192824,4988192825,5141303500,4988186713]"
way,509623613,2,"['amenity', 'name']","['motorcycle_parking', 'DMMME Motorcycle Parking']","[4988193810,4988193811,4988193812,4988193813,4988193810]"
way,509638661,3,"['amenity', 'name', 'official_name']","['college', 'UP Engineering Complex', 'University of the Philippines Engineering Complex']","[4988300328,4988300329,4988300330,4988300331,967511490,967511489,967511488,4903638225,4903638226,5941602361,5941602360,5941602359,967511485,967511484,967511483,3896060797,5464286830,5464286829,3896060798,4988154656,4988154657,4988154662,4988154663,4988300336,5464286851,4988300337,5464286850,4903638265,4988300338,4988300339,5464286866,4988320010,4988300340,5464286865,4988300341,5464286864,5464959659,4988300343,5464959660,4988300344,321702435,4988300328]"
way,509639157,0,,,"[5446790621,5449354772,5446811407,5352041684,4988311114,1137655654,5352041698,5352041699,5352041697,5352041696,1137655664,5352041695]"
way,509640132,2,"['landuse', 'name']","['construction', 'Engineering Learning Commons Construction']","[4988319993,4988319994,4988319995,4988319996,4988319997,4988319998,4988319999,4988320000,4988320001,4988320002,4988320003,4988319993]"
way,509640133,2,"['leisure', 'name']","['park', 'Engineering Unity Path Park']","[4988320004,4988320005,4988320006,4988320007,4988320008,4988320009,4988320010,4988320011,4988320012,4988320013,4988320014,4988320015,4988320004]"
way,520508414,1,['amenity'],['parking'],"[5073132892,5073132893,5073132894,5073132895,5073132892]"
way,529208752,2,"['highway', 'service']","['service', 'driveway']","[4988189466,6463657596,6463657597,6463657598,4988192826,5141303502,6463656384,6463656369,5141303501]"
way,529208754,2,"['highway', 'service']","['service', 'parking_aisle']","[4988192824,5141303502]"
way,529208756,2,"['amenity', 'parking']","['parking', 'surface']","[5141303503,5141303504,5141303505,5141303506,5141303503]"
way,529208759,1,['amenity'],['parking'],"[5141303507,5141303508,5141303509,5141303510,5141303507]"
way,529626801,1,['building'],['yes'],"[5144597808,5144597807,5144597806,5144597805,5144597808]"
way,529626802,1,['building'],['yes'],"[5144597812,5144597811,5144597810,5144597809,5144597812]"
way,529626803,1,['building'],['yes'],"[5144597816,5144597815,5144597814,5144597813,5144597816]"
way,529627161,1,['building'],['yes'],"[5144594408,5144594407,5144594406,5144594405,5144594408]"
way,529627162,1,['building'],['yes'],"[5144594412,5144594411,5144594410,5144594409,5144594412]"
way,529627163,1,['building'],['yes'],"[5144594416,5144594415,5144594414,5144594413,5144594416]"
way,529627164,1,['building'],['yes'],"[5144594420,5144594419,5144594418,5144594417,5144594420]"
way,529627165,1,['building'],['yes'],"[5144600624,5144600621,5144600622,5144600623,5144600624]"
way,529627166,1,['building'],['yes'],"[5144600628,5144600625,5144600626,5144600627,5144600628]"
way,529627167,1,['building'],['yes'],"[5144600632,5144600631,5144600630,5144600629,5144600632]"
way,530228560,1,['building'],['yes'],"[5149233396,5149233393,5149233394,5149233395,5149233396]"
way,530228561,1,['building'],['yes'],"[5149233400,5149233397,5149233398,5149233399,5149233400]"
way,530228562,1,['building'],['yes'],"[5149233404,5149233403,5149233402,5149233401,5149233404]"
way,530228563,1,['building'],['yes'],"[5149233408,5149233405,5149233406,5149233407,5149233408]"
way,530228564,1,['building'],['yes'],"[5149233412,5149233411,5149233410,5149233409,5149233412]"
way,530228565,1,['building'],['yes'],"[5149233416,5149233415,6505184727,5149233414,5149233413,5149233416]"
way,530228566,1,['building'],['yes'],"[5149233420,5149233419,5149233418,5149233417,5149233420]"
way,530228567,1,['building'],['yes'],"[5149233424,5149233423,5149233422,5149233421,5149233424]"
way,530228568,1,['building'],['yes'],"[5149233428,5149233425,5149233426,5149233427,5149233428]"
way,530228569,1,['building'],['yes'],"[5149233432,5149233429,5149233430,5149233431,5149233432]"
way,530228570,1,['building'],['yes'],"[5149233436,5149233433,5149233434,5149233435,5149233436]"
way,530228571,1,['building'],['yes'],"[5149233440,5149233437,5149233438,5149233439,5149233440]"
way,530228572,1,['building'],['yes'],"[5149233444,5149233441,5149233442,5149233443,5149233444]"
way,530228573,1,['building'],['yes'],"[5149233448,5149233445,5149233446,5149233447,5149233448]"
way,530228574,1,['building'],['yes'],"[5149233452,5149233449,5149233450,5149233451,5149233452]"
way,530228575,1,['building'],['yes'],"[5149233456,5149233453,5149233454,5149233455,5149233456]"
way,530228576,1,['building'],['yes'],"[5149233460,5149233459,5149233458,5149233457,5149233460]"
way,530228596,1,['building'],['yes'],"[5149233542,5149233541,5149233540,5149233539,5149233542]"
way,530228598,1,['building'],['yes'],"[5149233550,5149233547,5149233548,5149233549,5149233550]"
way,530228599,1,['building'],['yes'],"[5149233554,5149233551,5149233552,5149233553,5149233554]"
way,530228600,1,['building'],['yes'],"[5149233558,5149233555,5149233556,5149233557,5149233558]"
way,530228601,1,['building'],['yes'],"[5149233562,5149233559,5149233560,5149233561,5149233562]"
way,530228602,1,['building'],['yes'],"[5149233566,5149233563,5149233564,5149233565,5149233566]"
way,530228603,1,['building'],['yes'],"[5149233570,5149233567,5149233568,5149233569,5149233570]"
way,530228604,1,['building'],['yes'],"[5149233574,5149233571,5149233572,5149233573,5149233574]"
way,530228605,1,['building'],['yes'],"[5149233578,5149233575,5149233576,5149233577,5149233578]"
way,530228606,1,['building'],['yes'],"[5149233582,5149233579,5149233580,5149233581,5149233582]"
way,530228607,1,['building'],['yes'],"[5149233586,5149233583,5149233584,5149233585,5149233586]"
way,530228608,1,['building'],['yes'],"[5149233590,5149233587,5149233588,5149233589,5149233590]"
way,530228609,1,['building'],['yes'],"[5149233594,5149233593,5149233592,5149233591,5149233594]"
way,530228610,1,['building'],['yes'],"[5149233598,5149233597,5149233596,5149233595,5149233598]"
way,530228611,1,['building'],['yes'],"[5149233602,5149233601,5149233600,5149233599,5149233602]"
way,530228612,1,['building'],['yes'],"[5149233606,5149233605,5149233604,5149233603,5149233606]"
way,530228613,1,['building'],['yes'],"[5149233610,5149233607,5149233608,5149233609,5149233610]"
way,530228614,1,['building'],['yes'],"[5149233614,5149233611,5149233612,5149233613,5149233614]"
way,530228615,1,['building'],['yes'],"[5149233618,5149233617,5149233616,5149233615,5149233618]"
way,530228616,1,['building'],['yes'],"[5149233622,5149233619,5149233620,5149233621,5149233622]"
way,530228617,1,['building'],['yes'],"[5149233626,5149233623,5149233624,5149233625,5149233626]"
way,530228618,1,['building'],['yes'],"[5149233630,5149233627,5149233628,5149233629,5149233630]"
way,530228619,1,['building'],['yes'],"[5149233634,5149233631,5149233632,5149233633,5149233634]"
way,530228620,1,['building'],['yes'],"[5149233640,5149233637,5149233638,5149233639,5149233635,5149233636,5149233640]"
way,530228621,1,['building'],['yes'],"[5149233644,5149233641,5149233642,5149233643,5149233644]"
way,530228622,1,['building'],['yes'],"[5149233648,5149233645,5149233646,5149233647,5149233648]"
way,530228623,1,['building'],['yes'],"[5149233652,5149233649,5149233650,5149233651,5149233652]"
way,530228624,1,['building'],['yes'],"[5149233656,5149233653,5149233654,5149233655,5149233656]"
way,530228625,1,['building'],['yes'],"[5149233660,5149233657,5149233658,5149233659,5149233660]"
way,530228626,1,['building'],['yes'],"[5149233664,5149233661,5149233662,5149233663,5149233664]"
way,530228628,1,['building'],['yes'],"[5149233668,5149233665,5149233666,5149233667,5149233668]"
way,530228630,1,['building'],['yes'],"[5149233672,5149233669,5149233670,5149233671,5149233672]"
way,530228632,1,['building'],['yes'],"[5149233676,5149233675,5149233674,5149233673,5149233676]"
way,530228633,1,['building'],['yes'],"[5149233680,5149233677,5149233678,5149233679,5149233680]"
way,530228635,1,['building'],['yes'],"[5149233686,5149233683,5149233681,5149233682,5149233684,5149233685,5149233686]"
way,530228692,1,['building'],['yes'],"[5149234124,5149234121,5149234122,5149234123,5149234124]"
way,530228693,1,['building'],['yes'],"[5149234128,5149234125,5149234126,5149234127,5149234128]"
way,530228694,1,['building'],['yes'],"[5149234132,5149234129,5149234130,5149234131,5149234132]"
way,530228695,1,['building'],['yes'],"[5149234136,5149234133,5149234134,5149234135,5149234136]"
way,530228696,1,['building'],['yes'],"[5149234140,5149234137,5149234138,5149234139,5149234140]"
way,530228697,1,['building'],['yes'],"[5149234144,5149234141,5149234142,5149234143,5149234144]"
way,530228698,1,['building'],['yes'],"[5149234148,5149234145,5149234146,5149234147,5149234148]"
way,530228699,1,['building'],['yes'],"[5149234152,5149234149,5149234150,5149234151,5149234152]"
way,530228700,1,['building'],['yes'],"[5149234156,5149234153,5149234154,5149234155,5149234156]"
way,530228701,1,['building'],['yes'],"[5149234160,5149234157,5149234158,5149234159,5149234160]"
way,530228702,1,['building'],['yes'],"[5149234164,5149234161,5149234162,5149234163,5149234164]"
way,530228703,1,['building'],['yes'],"[5149234168,5149234165,5149234166,5149234167,5149234168]"
way,530228704,1,['building'],['yes'],"[5149234172,5149234169,5149234170,5149234171,5149234172]"
way,530228705,1,['building'],['yes'],"[5149234176,5149234173,5149234174,5149234175,5149234176]"
way,530228706,1,['building'],['yes'],"[5149234180,5149234177,5149234178,5149234179,5149234180]"
way,530228707,1,['building'],['yes'],"[5149234184,5149234181,5149234182,5149234183,5149234184]"
way,530228709,1,['building'],['yes'],"[5149234188,5149234185,5149234186,5149234187,5149234188]"
way,530228710,1,['building'],['yes'],"[5149234192,5149234189,5149234190,5149234191,5149234192]"
